M-1-0277,20211,,,,,,Standard,Regular,,2574,M/S. Hazi Telecom,"Dayemchati Bazar. 5No Nangolkot Union. Nangolkot. Comilla. , Post Code: 3580, City: Comilla",comilla,comilla,01811169000
M-1-0277,20272,,,,,,Standard,Regular,,1359,Awlad,"Pencharkanda Bazar , Post Code: 1822, City: Manikganj",Manikganj Sadar,Manikganj,1715209930
M-1-0277,20457,,,,,,Standard,Regular,,1143,FM Digital Home,"Hospital Gate. Baro Ghup. Kutubdia. , Post Code: 4720, City: Coxs Bazar",Coxs Bazar,Coxs Bazar,01719909996
M-1-0277,20503,,,,,,Standard,Regular,,1692,S.P Telecom,"Pach Matha More. Saidpur. Nilphamari , Post Code: 5310, City: Nilphamari",Nilphamari Sadar,Nilphamari,01737373706
M-1-0277,20515,,,,,,Standard,Regular,,0,Mobile Kingdom,"Bhuiyan National Plaza. Fantasy Kingdom. D.E.P.Z. Road , Post Code: 1349, City: Dhaka",Savar model thana,Savar,01911223934
M-1-0277,20533,,,,,,Standard,Regular,,4430,Al Amin Store,"Ashrafi Market (2nd Floor) Near Sub-Register Office,
 Tushbhander, Kaligonj-5520. , Post Code: 5520, City: Lalmonirhat",Lalmonirhat Sadar,Lalmonirhat,01711080793
M-1-0277,20547,,,,,,Standard,Regular,,3285,Nodi Telecom,"Horipur. Kushtia , Post Code: 7000, City: Kustia",Kushtia,Kushtia,01770607470
M-1-0277,20570,,,,,,Standard,Regular,,3453,Ehsanul Mamun,"ADC REVENUE, DC Office Sherpur , Post Code: 2100, City: Sherpur",Sherpur Sadar,Sherpur,1701314151
M-1-0277,20579,,,,,,Standard,Regular,,860,Refat Digital Studio & Telecom,"Vodradighi Charmatha. ndigram. Bogra-5860. , Post Code: 5860, City: Bogra",Bogra Sadar,Bogra,01740389116
M-1-0277,20605,,,,,,Standard,Regular,,1642,S E Mobile View,"Station Roud Kulaura. Moulvibazar , Post Code: 3230, City: Moulvibazar",Moulvibazar Sadar,Moulvibazar,01712905058
M-1-0277,20647,,,,,,Standard,Regular,,928,Howlader Telecom,"Howlader Telecom, Harinathpur Bazar, Muladi , Post Code: 8250, City: Barishal",Barisal,Barisal,01745849628
M-1-0277,20688,,,,,,Standard,Regular,,1620,Liton Electronics,"Suhagi Bazar.Isswargong.Mymensingh , Post Code: 2200, City: Mymensingh",Mymensingh,Mymensingh,01793191219
M-1-0277,20765,,,,,,Standard,Regular,,794,Adorsha Telecom,"10/D. 27/2. Mirpur. Dhaka-1216 , Post Code: 1216, City: Dhaka",Mirpur,Dhaka,01717936505
M-1-0277,20803,,,,,,Standard,Regular,,285,M/S Sakib Enterprise,"Badurtola. Comilla , Post Code: 3500, City: Comilla",comilla,Comilla,01674027554
M-1-0277,20825,,,,,,Standard,Regular,,199,Zaman Media,"Fulbari bazar, Fulbari, Kurigram , Post Code: 5680, City: Kurigram",Kurigram Sadar,Kurigram,01717292992
M-1-0277,20852,,,,,,Standard,Express,,1794,Boss Tailors,"Sutipur Bazar. Jhikargasa. Jessore. , Post Code: 7420, City: Jessore",Jessore Sadar,Jessore,01739478260
M-1-0277,20867,,,,,,Standard,Regular,,4254,Khan Telecom Center,"Bohoria Bazar. Chandpur Sadar. Chandpur. , Post Code: 3600, City: Chandpur",Chandpur Sadar,Chandpur,01711666844
M-1-0277,20899,,,,,,Standard,Regular,,2875,Panna IT Zone,"Mozaffor Biponi Bitan. Batar Mor. Naogaon , Post Code: 6500, City: Naogaon",Naogaon Sadar,Naogaon,01780138211
M-1-0277,20923,,,,,,Standard,Regular,,1699,Animesh,"Nabinagar pollibidduth , Post Code: 1349, City: Dhaka",Savar model thana,Savar,1711505968
M-1-0277,20942,,,,,,Standard,Regular,,1510,Jonony Telecom & Mobile Servicing,"Jalal Pur Bazar. South Surma. Sylhet. , Post Code: 3100, City: Sylhet",Jalalabad,Sylhet,01712497724
M-1-0277,20968,,,,,,Standard,Regular,,1750,Sky Net,"Pal Bazar. Comilla Road. Chandpur Sadar. Chandpur , Post Code: 3600, City: Chandpur",Chandpur Sadar,Chandpur,01711706960
M-1-0277,20996,,,,,,Standard,Regular,,1750,M/S Alal Enterprise,"Masukali Bazar . Doshgor . Bishwanath . sylhet , Post Code: 3100, City: Sylhet",Jalalabad,Sylhet,01711365744
M-1-0277,21000,,,,,,Standard,Regular,,1500,Sunali store & cosmetics,"Noya bazar, juri, moulvibazar , Post Code: 3251, City: Moulvibazar",Moulvibazar Sadar,Moulvibazar,1718126231
M-1-0277,21001,,,,,,Standard,Regular,,1570,Digital Technology,"School road, Bairagibazar, Beanibazar, Sylhet. , Post Code: 3170, City: Sylhet",Jalalabad,Sylhet,1713800773
M-1-0277,21018,,,,,,Standard,Regular,,1565,A R. Telecom,"Shibgonj Bazer. Sylhet Sadar , Post Code: 3100, City: Sylhet",Jalalabad,Sylhet,01777610610
M-1-0277,21026,,,,,,Standard,Regular,,1500,Ataul Mobile Corner,"Baluhar Bus Stand. Kotchandpur. Jhenaidah , Post Code: 7330, City: Jinaidaha",Jhenaidah,Jhenaidah,01712102740
M-1-0277,21028,,,,,,Standard,Regular,,3072,Bithi Telecom,"Dhokin Shom.Kaligonj. Gazipur , Post Code: 1720, City: Gazipur",Gazipur,Gazipur,01743912265
M-1-0277,21034,,,,,,Standard,Regular,,2750,Afsana Telecom,"J/1.Barditho Pallabi. Mirpur.Dhaka-1216 , Post Code: 1216, City: Dhaka",Mirpur,Dhaka,01919619398
M-1-0277,21036,,,,,,Standard,Regular,,2165,Tahmid Bostraloy & Telecom,"Hamidpur. Ghatail. Tangail. , Post Code: 1970, City: Tangail",Tangail Sadar,Tangail,01715090741
M-1-0277,21037,,,,,,Standard,Regular,,2700,Bodir Electronics,"Bausha Bazar. Bagha. Rajshahi. , Post Code: 6280, City: Rajshahi",Rajshahi,Rajshahi,01720548158
M-1-0277,21040,,,,,,Standard,Regular,,2165,Tahmid Bostraloy & Telecom,"Hamidpur. Ghatail. Tangail. , Post Code: 1970, City: Tangail",Tangail Sadar,Tangail,01715090741
M-1-0277,21044,,,,,,Standard,Regular,,2580,Hamid Trade International,"Nali Bazar, Shibalay, Manikganj , Post Code: 1850, City: Manikganj",Manikganj Sadar,Manikganj,01712586361
M-1-0277,21045,,,,,,Standard,Regular,,3870,Samad Veraities Store & Telecom,"Shahbazpur Bazar. Shahbazpur. Barlekha. Moulvibazar , Post Code: 3253, City: Moulvibazar",Moulvibazar Sadar,Moulvibazar,01721425555
M-1-0277,21047,,,,,,Standard,Regular,,3870,Maa Mobile Point,"Khoar More.Rahonpur.Gomastapur.Chapai Nawabganj , Post Code: 6320, City: Chapinawabganj",Chapainawabganj Sadar,Chapainawabganj,01713728001
M-1-0277,21050,,,,,,Standard,Regular,,1625,M/S Nabila Builders,"Chondipur h 154. G.P.O.  6000 Rajpara. Rajshahi , Post Code: 6000, City: Rajshahi",Rajshahi,Rajshahi,01711270527
M-1-0277,21051,,,,,,Standard,Regular,,1370,Masud Parvez,"Moon sanitary mart,98,shenpara parbata,mirpur-10,Dhaka-1216 , Post Code: 1216, City: Dhaka",Mirpur,Dhaka,1711580228
M-1-0277,21054,,,,,,Standard,Regular,,2580,Janani Telecom,"Choddoshoto Bazar, Kishoregonj , Post Code: 2300, City: Kishoreganj",Kishoregonj Sadar,Kishoreganj,01711963017
M-1-0277,21058,,,,,,Standard,Regular,,1750,Tomal Telecom,"Kendua Bazaar.Dhonbari.Tangail , Post Code: 1900, City: Tangail",Tangail Sadar,Tangail,01711662670
M-1-0277,21059,,,,,,Standard,Regular,,2580,Mamun Telecom,"Amlitola, Narandi, Pakundia, kishoregonj , Post Code: 2300, City: Kishoreganj",Kishoregonj Sadar,Kishoreganj,01711472625
