M-1-0277,24957,,,,,,Standard,Regular,,1750,Shohel Telecom,"34/2. Free School Street. Kathal Bagan. Dhaka-1205 , Post Code: 1205, City: Dhaka",Dhanmondi,Dhaka,01712748407
M-1-0277,24958,,,,,,Standard,Regular,,2625,Helal Telecom,"Bhawanigonj Bazar. Baghmara. Rajshahi , Post Code: 6000, City: Rajshahi",Rajshahi,Rajshahi,01713704631
M-1-0277,24959,,,,,,Standard,Regular,,1750,Shanto Telecom,"Katlapur. Savar. Dhaka , Post Code: 1340, City: Dhaka",Savar model thana,Savar,01772828248
M-1-0277,24960,,,,,,Standard,Regular,,1537,M/S Rahman Store,"16/1. Shantigar. Motjheel. Dhaka-1217 , Post Code: 1217, City: Dhaka",Motijheel,Dhaka,01789262928
M-1-0277,24973,,,,,,Standard,Regular,,399,Tusar biswas,"Sreepur,oapda rod,sreepur , Post Code: 7610, City: Magura",Magura,Magura,1716704152
M-1-0277,24976,,,,,,Standard,Regular,,2165,Anupoma Mobile & Computer Center,"Mojumdarhat. Sundarganj. Gaibandha. , Post Code: 5700, City: Gaibandha",Gaibandha Sadar,Gaibandha,01717342977
M-1-0277,24977,,,,,,Standard,Regular,,2165,Tushi Telecom,"Kumkumari Bazar. Ashulia. dhaka , Post Code: 1341, City: Dhaka",Savar model thana,Savar,01733333418
M-1-0277,24978,,,,,,Standard,Regular,,1527,M/S Mardia Enterprise,"Jogonnatkathi.Nesarabad.Pirojpur , Post Code: 8520, City: Pirojpur",Pirojpur Sadar,Pirojpur,01711358004
M-1-0277,24986,,,,,,Standard,Regular,,4229,Bismillah Telecom,"Pathan Para Bazar. Jaldhaka. Nilphamari , Post Code: 5300, City: Nilphamari",Nilphamari Sadar,Nilphamari,01740584836
M-1-0277,24987,,,,,,Standard,Regular,,1389,H.P Mobile Center,"Vatapara. Kadir Mondoler More. Rajpara. Rajshahi , Post Code: 6000, City: Rajshahi",Rajshahi,Rajshahi,1756741741
M-1-0277,24988,,,,,,Standard,Regular,,4950,Sohan Telecpm,"Mohonpur.Mohonpur.Rajshahi , Post Code: 6220, City: Rajshahi",Rajshahi,Rajshahi,01714817624
M-1-0277,24989,,,,,,Standard,Regular,,2324,Surjer Hasi telecom,"Vadam .Nishatnogor.Tongi.gazipur , Post Code: 1710, City: Gazipur",Gazipur,Gazipur,01717500590
M-1-0277,24992,,,,,,Standard,Regular,,213,Easir Telecom,"Mitakhali.Mongla.Bagerhat. , Post Code: 9351, City: Bagherhat",Bagerhat Sadar,Bagerhat,01946395566
M-1-0277,24994,,,,,,Standard,Regular,,3500,Panna IT Zone,"Mozaffor Biponi Bitan. Batar Mor. Naogaon , Post Code: 6500, City: Naogaon",Naogaon Sadar,Naogaon,01712622202
M-1-0277,24996,,,,,,Standard,Regular,,2340,Sumon Telecom,"3 no. Siddeswari Road. Mouchak. Dhaka-1217 , Post Code: 1217, City: Dhaka",Ramna,Dhaka,01627911555
M-1-0277,25002,,,,,,Standard,Regular,,2625,Anik Mirteka Telecom,"Goga Bazar. Sharsha.Jessore , Post Code: 7432, City: Jessore",Jessore Sadar,Jessore,01740603697
M-1-0277,25004,,,,,,Standard,Regular,,1750,Shoriotpur Telecom,"Nama Bari.Keranigonj.Dhaka , Post Code: 1310, City: Dhaka",Keraniganj Sadar,Keraniganj,01719518476
M-1-0277,25006,,,,,,Standard,Regular,,3040,Tarun Computer & Telecom,"Birkutsha. Rajbari Bazar. Bagmara Rajshahi , Post Code: 6250, City: Rajshahi",Rajshahi,Rajshahi,01730963464
M-1-0277,25007,,,,,,Standard,Regular,,1532,M/S Mardia Enterprise,"Jogonnatkathi.Nesarabad.Pirojpur , Post Code: 8520, City: Pirojpur",Pirojpur Sadar,Pirojpur,01711358004
M-1-0277,25010,,,,,,Standard,Regular,,1389,Sayed Library & Mobile Center,"Buztola Bazar. Kalaroa. Satkhira. , Post Code: 9410, City: Satkhira",Satkhira Sadar,Satkhira,01736561456
M-1-0277,25012,,,,,,Standard,Regular,,2024,M/S Momo Traders,"Punut Bazar. Kalai. Joypurhat. , Post Code: 5930, City: Joypurhat",jaipurhat Sadar,Jaipurhat,01711122446
M-1-0277,25013,,,,,,Standard,Regular,,2580,Rezia Gift Corner,"Kolom Bazar. Singra. Natore , Post Code: 6450, City: Natore",Natore Sadar,Natore,01737815847
