M-1-0277,40605,,,,,,Standard,Regular,,6990,Nipu Enterprise,"7 Dewan Sarker. Dawanhat Mor.Chittagong. 01701747588 , Post Code: 4000, City: Chittagong",Kotwali,Chittagong,01780924838
M-1-0277,40940,,,,,,Standard,Regular,,1700,M/S Mamdud Computer,"Trimohoni Bazar. Nandigram. Bogra-5860. , Post Code: 5860, City: Bogra",Bogra Sadar,Bogra,01728704895
M-1-0277,40982,,,,,,Standard,Regular,,1189,SATTER DOT COM,"Osmar Ali Mattabor Road. Chandgao. Ctg. , Post Code: 4212, City: Chittagong",Kotwali,Chittagong,01711998310
M-1-0277,41017,,,,,,Standard,Regular,,2310,Borsha Computer and multimedia Center,"Sherkol Bazar. Singra. Natore , Post Code: 6450, City: Natore",Natore Sadar,Natore,1722946475
M-1-0277,41218,,,,,,Standard,Regular,,721,Cash Point,"Khander. Tinmatha More. Bogra Sadar. Bogra. , Post Code: 5800, City: Bogra",Bogra Sadar,Bogra,01712235811
M-1-0277,41226,,,,,,Standard,Regular,,1840,M/S Shaiyek Library & Computer Printers,"Sherpur Notun Bazar. Osmaninagar. Sylhet. , Post Code: 3120, City: Sylhet",Jalalabad,Sylhet,01711954864
M-1-0277,41247,,,,,,Standard,Regular,,1750,Mahabub Cosmatics,"Mina Bazar. Porsha. Naogaon , Post Code: 6551, City: Naogaon",Naogaon Sadar,Naogaon,01740876568
M-1-0277,41253,,,,,,Standard,Regular,,1750,Kothok Telecom,"Sharaigachi More. Porsha. Naogaon , Post Code: 6552, City: Naogaon",Naogaon Sadar,Naogaon,01713778161
M-1-0277,41254,,,,,,Standard,Regular,,1750,Keya Telecom,"Mamudpur. Bridge More. Nazipur , Post Code: 6540, City: Naogaon",Naogaon Sadar,Naogaon,01728403651
M-1-0277,41255,,,,,,Standard,Regular,,1750,Keya Telecom,"Mamudpur. Bridge More. Nazipur , Post Code: 6540, City: Naogaon",Naogaon Sadar,Naogaon,01728403651
M-1-0277,41259,,,,,,Standard,Regular,,1750,Eagle Point,"Mozaffor Biponi Bitan. Main Road. Naogaon , Post Code: 6500, City: Naogaon",Naogaon Sadar,Naogaon,01717905690
M-1-0277,41266,,,,,,Standard,Regular,,5618,Molla Veraitise store & Telecom-2,"Molla Varieties Store Telecom-2,
 West Mukterpur,
 Opposite to Summit Alliance Limited Gate,
 Munshigonj. , Post Code: 1500, City: Munshiganj",Munshigonj Sadar,Munshiganj,1862626873
M-1-0277,41275,,,,,,Standard,Regular,,1750,Bismilla Telecom,"Darogar chala  mor mawna.Sreepur . Gazipur , Post Code: 1740, City: Gazipur",Gazipur,Gazipur,01711445484
M-1-0277,41293,,,,,,Standard,Regular,,1089,Mihad Telecom,"Saturia bus stand.Saturia.Manikgonj , Post Code: 1810, City: Manikganj",Manikganj Sadar,Manikganj,01714955640
M-1-0277,41321,,,,,,Standard,Regular,,1865,Bhai Bhai Variety Store,"Rahim Kuri Bottola. Natore Sadar. Natore , Post Code: 6400, City: Natore",Natore Sadar,Natore,01713990589
M-1-0277,41324,,,,,,Standard,Regular,,2315,New Sodir Enterprize,"Shalti Bazar. Asian High Way. Mithapukur. Rangpur , Post Code: 5460, City: Rangpur",Rangpur,Rangpur,01717674400
M-1-0277,41331,,,,,,Standard,Regular,,2440,Grameen Point,"Dakkin aicha,charfassin, Bhola , Post Code: 8300, City: Bhola",Bhola Sadar,Bhola,01711166040
M-1-0277,41334,,,,,,Standard,Regular,,1865,JS Traders,"Thana Road.PO-Derai.PS-Derai.Dist-Sunamgonj , Post Code: 3040, City: Sunamganj",Sunamganj Sadar,Sunamganj,01711367385
M-1-0277,41336,,,,,,Standard,Regular,,1980,Modak Electronics,"Chapapur Bazar. Chapapur. Adamdighi. Bogra. , Post Code: 5881, City: Bogra",Bogra Sadar,Bogra,1713781218
M-1-0277,41348,,,,,,Standard,Regular,,974,Rahi Mobile Service,"Gowainghat bazar. Gowainghat. , Post Code: 3100, City: Sylhet",Jalalabad,Sylhet,01716019912
M-1-0277,41350,,,,,,Standard,Regular,,1980,Vai Vai Enterprise,"Mina Bazar. Porsha. Naogaon , Post Code: 6551, City: Naogaon",Naogaon Sadar,Naogaon,01725949494
M-1-0277,41353,,,,,,Standard,Regular,,1750,Maa Medical Holl,"Boiragir chala.Sreepur.Gazipur , Post Code: 1740, City: Gazipur",Gazipur,Gazipur,01713177721
M-1-0277,41360,,,,,,Standard,Regular,,1965,Sopno Telecom,"Modho Azampur . Munsi Market. Dakhinkhan. Dhaka-1230. , Post Code: 1230, City: Dhaka",dakshin Khan,Dhaka,01705116530
M-1-0277,41366,,,,,,Standard,Regular,,2389,Uzirpur M.S Telecom,"Uzirpur. Shibganj. Chapai Nawabganj , Post Code: 6340, City: Chapinawabganj",Chapainawabganj Sadar,Chapainawabganj,01770374745
M-1-0277,41368,,,,,,Standard,Regular,,1865,Misuk Telecom,"Binodpur Bazar. Bagha. Rajshahi , Post Code: 6280, City: Rajshahi",Rajshahi,Rajshahi,01785225353
M-1-0277,41369,,,,,,Standard,Regular,,2080,Bijoy Telecom,"Kasimpur Road Konabari.Gazipur , Post Code: 1700, City: Gazipur",Gazipur,Gazipur,01714717172
M-1-0277,41371,,,,,,Standard,Regular,,1865,Saidur Store,"Horirampur.Bagha.Rajshahi , Post Code: 6280, City: Rajshahi",Rajshahi,Rajshahi,01717548070
M-1-0277,41376,,,,,,Standard,Regular,,1865,Tanisha Mobile Shop,"Sararchar Bazar. Bajitpur. Kishoregonj , Post Code: 2337, City: Kishoreganj",Kishoregonj Sadar,Kishoreganj,01731351526
M-1-0277,41398,,,,,,Standard,Regular,,2080,Zahin Telecom,"Jomidar r More. Motihar. Rajshahi , Post Code: 6100, City: Rajshahi",Rajshahi,Rajshahi,01754713713
M-1-0277,41424,,,,,,Standard,Regular,,2189,Amir Telecom,"Baliaghata. Godagari. Rajshahi , Post Code: 6290, City: Rajshahi",Rajshahi,Rajshahi,01737414545
M-1-0277,41425,,,,,,Standard,Regular,,2189,Amir Telecom,"Baliaghata. Godagari. Rajshahi , Post Code: 6290, City: Rajshahi",Rajshahi,Rajshahi,01737414545
M-1-0277,41426,,,,,,Standard,Regular,,2189,Mamun Telecom,"Joita bot tola. Godagari. Rajshahi , Post Code: 6290, City: Rajshahi",Rajshahi,Rajshahi,01730240408
M-1-0277,41427,,,,,,Standard,Regular,,2189,Mamun Telecom,"Joita bot tola. Godagari. Rajshahi , Post Code: 6290, City: Rajshahi",Rajshahi,Rajshahi,01730240408
M-1-0277,41436,,,,,,Standard,Regular,,1910,Ma Vedio Computer,"Puraton Azompur,Mirpur. Kushtia. , Post Code: 7030, City: Kushtia",Kushtia,Kushtia,1722901689
M-1-0277,41441,,,,,,Standard,Regular,,1650,Ridoy Telecom,"Dompara More. Gomastapur. Chapai Nawabganj , Post Code: 6321, City: Chapinawabganj",Chapainawabganj Sadar,Chapainawabganj,01719734485
M-1-0277,41448,,,,,,Standard,Regular,,3655,Mobile Mela,"Serajdikhan Bazar. Sirajdikhan. Munshigonj , Post Code: 1540, City: Munshiganj",Munshigonj Sadar,Munshiganj,01881664400
M-1-0277,41449,,,,,,Standard,Regular,,1750,Zihad Telecom,"Makessor. Shahi Anehola. Ghatail. Tangail , Post Code: 1983, City: Tangail",Tangail Sadar,Tangail,01759167105
M-1-0277,41484,,,,,,Standard,Regular,,1200,khan telecom,"Noljani,Joydebpur road,Gazipur. , Post Code: 1702, City: Gazipur",Gazipur,Gazipur,01717471085
M-1-0277,41485,,,,,,Standard,Regular,,1545,Durjoy Electronics & Telecom Center,"Udgari Bazar. Kazipur. Sirajgonj. , Post Code: 6710, City: Sirajganj",Sirajganj Sadar,Sirajganj,01711161494
M-1-0277,41486,,,,,,Standard,Regular,,2380,Ittadi Telecom & Electric,"Nayadengi Bus Stand. Saturia. Manikganj , Post Code: 1810, City: Manikganj",Manikganj Sadar,Manikganj,01721868969
M-1-0277,41492,,,,,,Standard,Regular,,2580,New World Communication,"Jamalgonj Bazar.PO-Sachna Bazar.PS-Jamalgonj.Dist-Sunamgonj , Post Code: 3040, City: Sunamganj",Sunamganj Sadar,Sunamganj,01712478539
M-1-0277,41494,,,,,,Standard,Regular,,1174,A.R Telecom,"Kaligonj Rail Station Bazar. Kaligonj. Lalmonirhat , Post Code: 5520, City: Lalmonirhat",Lalmonirhat Sadar,Lalmonirhat,01712821953
M-1-0277,41496,,,,,,Standard,Regular,,1174,A.R Telecom,"Kaligonj Rail Station Bazar. Kaligonj. Lalmonirhat , Post Code: 5520, City: Lalmonirhat",Lalmonirhat Sadar,Lalmonirhat,01712821953
M-1-0277,41498,,,,,,Standard,Regular,,0,Sarker Telecom,"Pakerhat. Khanshama. Dinajpur , Post Code: 5231, City: Dinajpur",Dinajpur Sadar,Dinajpur,01737561173
M-1-0277,41501,,,,,,Standard,Regular,,1174,A.R Telecom,"Kaligonj Rail Station Bazar. Kaligonj. Lalmonirhat , Post Code: 5520, City: Lalmonirhat",Lalmonirhat Sadar,Lalmonirhat,01712821953
M-1-0277,41502,,,,,,Standard,Regular,,2165,Mollah Telecom,"Filbagan Moor.Santhia. Pabna , Post Code: 6682, City: Pabna",Pabna Sadar,Pabna,01748953636
M-1-0277,41518,,,,,,Standard,Regular,,2165,Somrat Telecom Center,"Rasulbug. Shiddirganj. Narayanganj , Post Code: 1430, City: Narayanganj",Narayangonj Sadar,Narayanganj,01727773111
M-1-0277,41522,,,,,,Standard,Regular,,2150,Mamun Store,"Chatrajitpur. Kathaliya Para. Shibganj. Chapai Nawabganj , Post Code: 6300, City: Chapinawabganj",Chapainawabganj Sadar,Chapainawabganj,01740866056
M-1-0277,41543,,,,,,Standard,Regular,,1650,M/S Rumi And Co.,"145 Haji Jonab Ali Supper Market Dakkhin Khan Dhaka , Post Code: 1230, City: Dhaka",dakshin Khan,Dhaka,01771352352
M-1-0277,41545,,,,,,Standard,Regular,,1155,M/S Rumi And Co.,"145 Haji Jonab Ali Supper Market Dakkhin Khan Dhaka , Post Code: 1230, City: Dhaka",dakshin Khan,Dhaka,01771352352
M-1-0277,41546,,,,,,Standard,Regular,,1170,M/S Rumi And Co.,"145 Haji Jonab Ali Supper Market Dakkhin Khan Dhaka , Post Code: 1230, City: Dhaka",dakshin Khan,Dhaka,01771352352
M-1-0277,41558,,,,,,Standard,Regular,,1174,Alif Telecom,"Munigonj Main Road. Bagerhat sadar. Bagerhat , Post Code: 9300, City: Bagherhat",Bagerhat Sadar,Bagerhat,01717697770
M-1-0277,41571,,,,,,Standard,Regular,,3530,Shohag Telecom,"Ka-39/2.Kuratoli Bazar.Khilkhet.Dhaka 1229 , Post Code: 1229, City: Dhaka",Khilkhet,Dhaka,1742428787
M-1-0277,41572,,,,,,Standard,Regular,,2180,Siddique Mobile Centre,"Dingadoba. Nimtolar More. Rajpara. Rajshahi , Post Code: 6000, City: Rajshahi",Rajshahi,Rajshahi,01713767186
M-1-0277,41574,,,,,,Standard,Regular,,2180,Siddique Mobile Centre,"Dingadoba. Nimtolar More. Rajpara. Rajshahi , Post Code: 6000, City: Rajshahi",Rajshahi,Rajshahi,01774412121
M-1-0277,41575,,,,,,Standard,Regular,,2150,Siddique Mobile Centre,"Dingadoba. Nimtolar More. Rajpara. Rajshahi , Post Code: 6000, City: Rajshahi",Rajshahi,Rajshahi,01774412121
M-1-0277,41577,,,,,,Standard,Regular,,2398,Siddique Mobile Centre,"Dingadoba. Nimtolar More. Rajpara. Rajshahi , Post Code: 6000, City: Rajshahi",Rajshahi,Rajshahi,01713767186
M-1-0277,41579,,,,,,Standard,Regular,,2150,Siddique,"Nimtola,Dingadoba,Rajpara,Rajshahi, , Post Code: 6000, City: Rajshahi",Rajshahi,Rajshahi,1774412121
M-1-0277,41580,,,,,,Standard,Regular,,2180,Siddique,"Nimtola,Dingadoba,Rajpara,Rajshahi, , Post Code: 6000, City: Rajshahi",Rajshahi,Rajshahi,1774412121
M-1-0277,41585,,,,,,Standard,Regular,,2821,Saiful Enterprise,"K B Aman Ali Road. 17 West Bakolia. Ctg. , Post Code: 4203, City: Chittagong",Kotwali,Chittagong,01744202121
M-1-0277,41587,,,,,,Standard,Regular,,2150,Talukder Telecom,"Nogor Bari Collage Get. Kalihati. Tangail , Post Code: 1970, City: Tangail",Tangail Sadar,Tangail,01714343796
M-1-0277,41588,,,,,,Standard,Regular,,2165,Nikson Telecom,"Bonoful.Adina Dadonchok.Shibganj.Chapai Nawabganj , Post Code: 6340, City: Chapinawabganj",Chapainawabganj Sadar,Chapainawabganj,01724008126
M-1-0277,41590,,,,,,Standard,Regular,,2165,Nikson Telecom,"Bonoful.Adina Dadonchok.Shibganj.Chapai Nawabganj , Post Code: 6340, City: Chapinawabganj",Chapainawabganj Sadar,Chapainawabganj,01724008126
M-1-0277,41591,,,,,,Standard,Regular,,2165,Motiur Gift Corner,"Trafiq mor. Sardah. Charghat. Rajshahi , Post Code: 6270, City: Rajshahi",Rajshahi,Rajshahi,01710479232
M-1-0277,41592,,,,,,Standard,Regular,,2320,M/S Maa Telecom,"Sampur. Mohonpur. Rajshahi , Post Code: 6220, City: Rajshahi",Rajshahi,Rajshahi,01798201020
M-1-0277,41600,,,,,,Standard,Regular,,2165,Charghat Telecom,"Charghat Bazar. Thana Road. Rajshahi. , Post Code: 6270, City: Rajshahi",Rajshahi,Rajshahi,01761453553
M-1-0277,41602,,,,,,Standard,Regular,,2150,Shojol Telecom,"Jagirpara Bazar. Charghat. Rajshahi , Post Code: 6270, City: Rajshahi",Rajshahi,Rajshahi,01719180800
M-1-0277,41603,,,,,,Standard,Regular,,1965,M/s. Amir Store,"Chandopur Bazar. Lalpur. Natore , Post Code: 6421, City: Natore",Natore Sadar,Natore,01737152232
M-1-0277,41608,,,,,,Standard,Regular,,2150,Alomgir Store,"Nondongachi Bazar. Charghat. Rajshahi , Post Code: 6270, City: Rajshahi",Rajshahi,Rajshahi,01711239107
M-1-0277,41610,,,,,,Standard,Regular,,2010,Talukder And Co.,"Tangra Bazar. Rajnagar , Post Code: 3240, City: Moulvibazar",Moulvibazar Sadar,Moulvibazar,01713810007
M-1-0277,41618,,,,,,Standard,Regular,,2165,Alomgir Store,"Nondongachi Bazar. Charghat. Rajshahi , Post Code: 6270, City: Rajshahi",Rajshahi,Rajshahi,01711239107
M-1-0277,41620,,,,,,Standard,Regular,,2165,Alomgir Store,"Nondongachi Bazar. Charghat. Rajshahi , Post Code: 6270, City: Rajshahi",Rajshahi,Rajshahi,01711239107
M-1-0277,41622,,,,,,Standard,Regular,,2165,Alomgir Store,"Nondongachi Bazar. Charghat. Rajshahi , Post Code: 6270, City: Rajshahi",Rajshahi,Rajshahi,01711239107
M-1-0277,41624,,,,,,Standard,Regular,,2150,Alomgir Store,"Nondongachi Bazar. Charghat. Rajshahi , Post Code: 6270, City: Rajshahi",Rajshahi,Rajshahi,01711239107
M-1-0277,41628,,,,,,Standard,Regular,,1174,Rudra Tailors & Bostraloy,"Chandrapur. Tuladhuna. Gurudaspur. Natore , Post Code: 6440, City: Natore",Natore Sadar,Natore,01713779659
M-1-0277,41629,,,,,,Standard,Regular,,3240,T. S Telecom,"Chittagong road, SiddhirganjNarayanganj , Post Code: 1430, City: Narayanganj",Narayangonj Sadar,Narayanganj,1779480601
M-1-0277,41630,,,,,,Standard,Regular,,1174,Rudra Tailors & Bostraloy,"Chandrapur. Tuladhuna. Gurudaspur. Natore , Post Code: 6440, City: Natore",Natore Sadar,Natore,01713779659
M-1-0277,41631,,,,,,Standard,Regular,,1974,Katha Mobile Center,"Sundorgonj Sadar. Sundorgonj. Gaibndha , Post Code: 5720, City: Gaibandha",Gaibandha Sadar,Gaibandha,01734972301
M-1-0277,41633,,,,,,Standard,Regular,,1174,Hero Studio & Telecom,"Kachugari Bazar. Gurudaspur. Natore , Post Code: 6440, City: Natore",Natore Sadar,Natore,01745507892
M-1-0277,41634,,,,,,Standard,Regular,,3255,Maa Telecom,"Hirajil Main Road. Chitagang Road. Narayanganj , Post Code: 1430, City: Narayanganj",Narayangonj Sadar,Narayanganj,01711149293
M-1-0277,41636,,,,,,Standard,Regular,,1174,Hero Studio & Telecom,"Kachugari Bazar. Gurudaspur. Natore , Post Code: 6440, City: Natore",Natore Sadar,Natore,01745507892
M-1-0277,41638,,,,,,Standard,Regular,,1625,Raj Telecom And Gift,"Rail Gate. Domar Bazar. Nilphamari , Post Code: 5340, City: Nilphamari",Nilphamari Sadar,Nilphamari,01716109333
M-1-0277,41639,,,,,,Standard,Regular,,2180,A-One Telecom,"Chadnighat. Moulvibazar , Post Code: 3200, City: Moulvibazar",Moulvibazar Sadar,Moulvibazar,01718476862
M-1-0277,41641,,,,,,Standard,Regular,,1650,Mahabub Telecom,"Churiarbil Bazaar. Shailkupa. Jhenaidah , Post Code: 7320, City: Jhenaidah",Jhenaidah,Jhenaidah,01710820220
M-1-0277,41648,,,,,,Standard,Regular,,1189,Shanu Decoratore & Telecom,"Habibpur.Birampur.Dinajpur , Post Code: 5266, City: Dinajpur",Dinajpur Sadar,Dinajpur,01727976267
M-1-0277,41650,,,,,,Standard,Regular,,1298,Bismillah Telecom,"Malopara Mor. Rajarampur. Sadar. Chapainawabganj , Post Code: 6300, City: Chapinawabganj",Chapainawabganj Sadar,Chapainawabganj,01740932862
M-1-0277,41655,,,,,,Standard,Regular,,1526,Raj Telecom And Gift,"Rail Gate. Domar Bazar. Nilphamari , Post Code: 5340, City: Nilphamari",Nilphamari Sadar,Nilphamari,01716109333
M-1-0277,41656,,,,,,Standard,Regular,,2180,Anamika Studio,"Tambulpur. Pirgachha. Rangpur. , Post Code: 5450, City: Rangpur",Rangpur,Rangpur,01726600007
M-1-0277,41657,,,,,,Standard,Regular,,2180,Anamika Studio,"Tambulpur. Pirgachha. Rangpur. , Post Code: 5450, City: Rangpur",Rangpur,Rangpur,01726600007
M-1-0277,41661,,,,,,Standard,Regular,,1540,Limon Telecom,"Volail Bazar.Fatullah.Narayanganj , Post Code: 1420, City: Narayanganj",Narayangonj Sadar,Narayanganj,01755553716
M-1-0277,41663,,,,,,Standard,Regular,,1174,Ratul Telecom,"Ambag Konabari. GazIpur , Post Code: 1700, City: Gazipur",Gazipur,Gazipur,01714773284
M-1-0277,41664,,,,,,Standard,Regular,,1650,ATM Athiti Telecom,"Kuddus Nagar. Konabari. Gazipur Sadar. Gazipur , Post Code: 1700, City: Gazipur",Gazipur,Gazipur,01715282196
M-1-0277,41665,,,,,,Standard,Regular,,1650,Bisal Computer,"Bazar Road.Naogaon , Post Code: 6500, City: Naogaon",Naogaon Sadar,Naogaon,01726713533
M-1-0277,41672,,,,,,Standard,Regular,,1636,Uttshob Telecom,"Murkon Tista gate. Tongi. Gazipur. , Post Code: 1710, City: Gazipur",Gazipur,Gazipur,01711843525
M-1-0277,41673,,,,,,Standard,Regular,,10292,MS Jononi Mobile Center,"Sombupur.Khasar Hat. Tazumuddin. Bhola. , Post Code: 8350, City: Bhola",Bhola Sadar,Bhola,01713823991
M-1-0277,41674,,,,,,Standard,Regular,,3300,MS Jononi Mobile Center,"Sombupur.Khasar Hat. Tazumuddin. Bhola. , Post Code: 8350, City: Bhola",Bhola Sadar,Bhola,01713823991
M-1-0277,41675,,,,,,Standard,Regular,,2165,Kalam Telecom,"Rajabari Bazar. Sreepur. Gazipur. , Post Code: 1740, City: Gazipur",Gazipur,Gazipur,01755682534
M-1-0277,41676,,,,,,Standard,Regular,,1189,Kalam Telecom,"Rajabari Bazar. Sreepur. Gazipur. , Post Code: 1740, City: Gazipur",Gazipur,Gazipur,01755682534
M-1-0277,41678,,,,,,Standard,Regular,,2180,Kalam Telecom,"Rajabari Bazar. Sreepur. Gazipur. , Post Code: 1740, City: Gazipur",Gazipur,Gazipur,01755682534
