M-1-0277,10178,,,,,,Standard,Regular,,2765,One 2 One Shop,"Boteshower Bazar. Shahporan. Sylhet, Post code: 3100, City: Sylhet",Jalalabad,Sylhet,01720114221
M-1-0277,10197,,,,,,Standard,Regular,,501,Mobile Gallary & Electronics,"Bramman Bazar. Kulaura. Moulvibazar, Post code: 3200, City: Moulvibazar",Moulvibazar Sadar,Moulvibazar,01711040587
M-1-0277,10230,,,,,,Standard,Regular,,165,M.N. Net Fast Mobile Servicing Center,"Gangni Bazar. Gangni. Meherpur. Khulna., Post code: 7110, City: Meherpur",Meherpur Sadar,Meherpur,01729442443
M-1-0277,10270,,,,,,Standard,Regular,,704,0RBIT MEDIA,"1070. Hamjarbag. Amin Jute Mills, Post code: 4000, City: Chittagong",Kotwali,Chittagong,1791202010
M-1-0277,10288,,,,,,Standard,Regular,,5126,Easy Computers Communication,"Dilalpur. abdul Hamid Road. 15 No. Muktijoddha Market, Post code: 6600, City: Pabna",Pabna Sadar,Pabna,01711951226
M-1-0277,10291,,,,,,Standard,Regular,,1725,N.M. Comunication,"92 High Level Road. Lalkhan Bazar. Khulshi. Chittagong, Post code: 4000, City: Chittagong",Kotwali,Chittagong,01733999944
M-1-0277,10298,,,,,,Standard,Regular,,5290,Mehedi Telecom,"Allardorga. Daulotpur. Kushtia, Post code: 7042, City: Kustia",Kushtia,Kushtia,01711942068
M-1-0277,10300,,,,,,Standard,Regular,,2068,Binimoy Varieties Store,"Pulhat. Sadar. Dinajpur, Post code: 5200, City: Dinajpur",Dinajpur Sadar,Dinajpur,01715270000
M-1-0277,10303,,,,,,Standard,Regular,,1521,Sabira Telecom & Internet,"Hosenabad Bus Stand Bazar. Daulotpur. Kushtia, Post code: 7052, City: Kustia",Kushtia,Kushtia,01717658182
M-1-0277,10305,,,,,,Standard,Regular,,0,GPCF Manikganj,"Grameenphpone Center, Chandni market, 194 shahid Rafique Sarak Manikganj, Post code: 1800, City: Manikganj",Manikganj Sadar,Manikganj,01713270663
M-1-0277,10318,,,,,,Standard,Regular,,1175,Janoni Telecom & Computers,"Gorgoriya Notun Bazar. Sreepur. Gazipur, Post code: 1740, City: Gazipur",Gazipur,Gazipur,01720624085
M-1-0277,10332,,,,,,Standard,Regular,,0,M/S Montaz Store,"N.G.F.F Market. Fenchugonj. Sylhet, Post code: 3117, City: Sylhet",Jalalabad,Sylhet,01711139958
M-1-0277,10333,,,,,,Standard,Regular,,0,Nusrat Jahan,"FLAT#5/A, HOUSE#6, ROAD#5, BLOCK#B, Kaderabad Housing, Mohammadpur
 Dhaka-1207., Post code: 1207, City: Dhaka",Mohammadpur,Dhaka,1733506925
M-1-0277,10335,,,,,,Standard,Regular,,249,Shamim Telecom,"Court Station Road. Habigonj Sadar. Habigonj, Post code: 3300, City: Hobiganj",Habiganj Sadar,Habiganj,01711052060
M-1-0277,10338,,,,,,Standard,Regular,,244,Yamin Mobile Ghor,"Bulla Bazar. Lakhai. Habiganj, Post code: 3300, City: Hobiganj",Habiganj Sadar,Habiganj,01741868580
M-1-0277,10348,,,,,,Standard,Regular,,1557,Nibir Telecom,"64 B. New Eskaton Road. Banglamotor. Dhaka-1217., Post code: 1217, City: Dhaka",Shahbag,Dhaka,01711281557
M-1-0277,10356,,,,,,Standard,Regular,,4026,Badol kumar saha,"Kalikapur Bazar. Manda. Naogaon, Post code: 6511, City: Naogaon",Naogaon Sadar,Naogaon,1711479068
